OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Quantity,UnitPrice,OrderStatus
12442,2023-09-11,3089,Kyle Gray,173,Laptop Stand,1,410.06,Cancelled
12443,2024-04-14,3660,David Baker,538,Charger,5,180.26,Cancelled
12444,2023-11-14,1293,Robert Huang,543,Laptop Stand,9,32.48,Pending
12445,2023-11-18,3102,Christy Wood,590,Travel Mug,2,192.04,Shipped
12446,2024-05-18,3484,Dave Rivera,382,Monitor,8,337.77,Shipped
12447,2024-07-05,3684,Kimberly Dudley,561,Travel Mug,10,202.96,Cancelled
12448,2023-09-23,1464,Emily Jackson,312,Water Bottle,8,342.29,Shipped
12449,2023-10-12,3347,Ashley Reynolds,503,Desk Lamp,9,45.86,Cancelled
12450,2023-11-22,4397,Travis Smith,387,USB Cable,4,376.33,Shipped
12451,2025-02-03,4695,Wendy Henry,329,Smart Watch,1,164.59,Shipped
12452,2025-03-08,2789,Kevin Paul,410,Travel Mug,10,144.87,Shipped
12453,2024-09-13,4803,Sarah Barnes,140,Charger,4,467.43,Shipped
12454,2024-07-31,1830,Daniel Brady,166,Tablet Case,1,210.12,Shipped
12455,2023-10-25,3016,Scott York,290,Water Bottle,9,278.98,Shipped
12456,2023-11-10,4459,Mary Berry,536,Laptop Stand,9,166.77,Shipped
12457,2025-02-18,1875,Jermaine Crane,590,Backpack,6,21.49,Pending
12458,2023-12-07,4818,Tracey Foster,419,Headphones,3,47.97,Shipped
12459,2023-07-31,1198,Connie Mathews,157,Water Bottle,5,280.68,Pending
12460,2025-07-07,2841,Richard Lopez,409,Mouse,5,397.79,Shipped
12461,2023-12-30,4936,Allison Calderon,212,Tablet Case,9,45.32,Cancelled
12462,2024-01-06,4086,Veronica Christensen,570,Water Bottle,3,220.72,Cancelled
12463,2025-06-20,4503,Steven Hansen,593,Bluetooth Speaker,10,99.73,Pending
12464,2023-08-21,3823,Bryan Nelson,126,Smart Watch,10,90.51,Pending
12465,2024-04-10,1681,Dennis Gibson,183,Water Bottle,2,299.9,Cancelled
12466,2025-04-17,4652,George Mayer,273,Headphones,5,495.13,Cancelled
12467,2025-01-25,1100,Donna Leon,549,Desk Organizer,7,286.29,Pending
12468,2024-10-17,3278,Joseph Rose,317,Water Bottle,2,135.12,Cancelled
12469,2023-07-22,4214,Stephen Robles,401,USB Cable,5,65.11,Shipped
12470,2023-12-23,3038,Kenneth Rogers,371,Tablet Case,4,459.67,Cancelled
12471,2024-09-16,2396,Aaron Williams,340,USB Cable,1,498.78,Cancelled
12472,2024-07-12,3662,Michael Rodriguez,124,Charger,6,482.36,Shipped
12473,2024-06-14,3768,Brian Russo,226,USB Cable,6,285.06,Pending
12474,2024-08-25,2078,Jane Moore,527,Charger,2,24.46,Shipped
12475,2025-04-21,4030,Brad Lopez,355,Fitness Band,2,390.59,Shipped
12476,2023-11-20,1542,Jody Rodriguez,120,Fitness Band,3,223.93,Shipped
12477,2025-01-28,1177,Edward Bauer,484,Notebook,8,401.48,Pending
12478,2024-04-30,1939,Allen Tate,255,Coffee Maker,4,477.14,Cancelled
12479,2024-01-05,3756,William Wilson,579,Coffee Maker,6,139.2,Cancelled
12480,2024-08-10,2679,Audrey Browning DDS,393,Coffee Maker,10,35.89,Shipped
12481,2024-06-02,4378,Candice Bailey,552,USB Cable,8,396.83,Cancelled
12482,2024-10-24,4611,James Fernandez,242,USB Cable,4,372.2,Pending
12483,2024-08-24,2021,Kenneth Browning,260,Mouse,2,139.84,Shipped
12484,2024-02-14,2413,Cindy Lucas,485,Bluetooth Speaker,9,407.52,Shipped
12485,2024-01-20,2506,Crystal Hudson,469,Tablet Case,10,241.44,Cancelled
12486,2024-11-21,3474,Hannah Martinez,522,USB Cable,6,173.65,Cancelled
12487,2023-10-17,3498,John Howard,193,Headphones,8,81.04,Shipped
12488,2025-06-09,2051,Anne Marsh,498,Water Bottle,4,370.92,Shipped
12489,2025-03-16,1349,Brian Gomez,339,Travel Mug,8,216.96,Shipped
12490,2024-08-30,1021,Brian Hutchinson,584,Monitor,3,153.76,Cancelled
12491,2025-03-05,1731,Miguel Evans,563,Fitness Band,8,355.39,Pending
12492,2024-02-07,3311,Amber Thomas,259,Desk Organizer,5,112.75,Shipped
12493,2025-05-28,2825,Thomas Garcia,150,Mouse,6,112.44,Cancelled
12494,2025-04-15,4719,Erica Marsh,163,Yoga Mat,10,418.71,Pending
12495,2024-03-03,3557,Melissa Gibson,580,Notebook,5,183.4,Cancelled
12496,2023-11-11,1341,Mindy Harris,548,Bluetooth Speaker,3,209.33,Shipped
12497,2024-02-11,4298,Madeline Pope,558,Keyboard,10,427.41,Cancelled
12498,2024-10-05,4947,Laurie Vega,350,Mouse,5,19.44,Pending
12499,2024-03-10,4366,Matthew Schultz,235,Tablet Case,1,389.15,Shipped
12500,2023-11-30,1830,Jill Rose,444,Water Bottle,4,263.32,Cancelled
12501,2025-06-23,2245,Amber Brown,167,Fitness Band,1,415.17,Pending
12502,2025-01-21,1182,Jordan Garcia,589,Laptop Stand,6,310.64,Shipped
12503,2023-07-14,4441,Adam White,293,Backpack,9,352.23,Pending
12504,2025-05-22,1142,Kimberly Jackson,274,Travel Mug,4,160.26,Pending
12505,2023-12-11,4483,Kimberly Graves,366,Tablet Case,2,194.11,Pending
12506,2025-02-21,1755,Tony Snyder,600,Notebook,4,198.89,Shipped
12507,2024-06-01,4506,Brooke Frank,322,Mouse,1,343.87,Shipped
12508,2023-08-20,2242,Jenny Baldwin,114,Water Bottle,6,498.38,Shipped
12509,2024-04-27,1496,Danielle Jones,321,Monitor,3,297.99,Pending
12510,2025-01-17,4638,Mitchell Fisher,136,Headphones,2,105.22,Cancelled
12511,2024-08-27,4724,Nicole Griffin,232,Pen Set,1,135.24,Shipped
12512,2024-06-03,4363,Carol Key,296,Laptop Stand,1,31.49,Shipped
12513,2025-02-12,2282,Walter Foster,503,Notebook,2,452.68,Pending
12514,2023-07-27,3433,Jay Hancock,575,Pen Set,8,243.08,Pending
12515,2024-04-21,3429,Ronald Henderson,373,Fitness Band,6,247.79,Cancelled
12516,2024-12-17,1387,Sara Galvan,248,Headphones,9,51.44,Pending
12517,2023-09-20,1656,Robert King,356,Headphones,10,485.83,Shipped
12518,2023-07-28,4598,Mark Miles,357,Mouse,5,208.09,Pending
12519,2024-07-23,2474,Johnny Giles,486,Pen Set,7,147.7,Shipped
12520,2025-05-05,1828,Johnathan Crane,392,Desk Organizer,5,195.16,Shipped
12521,2023-10-31,3195,Joel Baker,125,Water Bottle,7,167.3,Pending
12522,2024-02-27,3403,Michele Johnson,484,Monitor,1,470.57,Pending
12523,2024-06-02,4109,Brian Cameron,266,Desk Organizer,8,34.82,Cancelled
12524,2024-07-02,3114,Joshua Foster,379,Charger,4,192.7,Cancelled
12525,2024-03-17,1598,Bob Allen,539,Notebook,3,264.22,Shipped
12526,2024-01-04,2616,Jesus Jackson,187,Keyboard,9,154.58,Shipped
12527,2024-05-21,2554,Denise Conrad,292,Coffee Maker,10,120.38,Shipped
12528,2024-04-29,1409,Sarah Clark,543,Desk Lamp,6,376.39,Pending
12529,2024-08-24,3541,Drew Olson,250,Fitness Band,7,210.2,Cancelled
12530,2025-05-31,2698,Michael Daniels,209,Bluetooth Speaker,1,362.24,Shipped
12531,2025-06-05,4678,Melissa Mccormick,426,Backpack,1,201.27,Cancelled
12532,2023-07-30,1243,Nicole Kennedy,322,Monitor,6,180.59,Shipped
12533,2025-01-15,4335,Joshua Hart,149,Laptop Stand,10,91.98,Shipped
12534,2024-05-11,2230,Julie Rush,592,Monitor,3,446.53,Cancelled
12535,2024-09-30,4455,Donna Mitchell,301,Keyboard,9,199.35,Shipped
12536,2025-05-29,2905,Joshua Campbell,255,Tablet Case,6,233.8,Cancelled
12537,2023-11-02,1809,Tony Bailey,218,Desk Organizer,1,258.86,Pending
12538,2025-04-12,4413,Janet Haney,464,Laptop Stand,6,115.34,Pending
12539,2023-09-22,3704,Judy Werner,167,Yoga Mat,5,73.59,Pending
12540,2025-06-19,4463,Thomas Anderson,388,Desk Lamp,8,24.7,Cancelled
12541,2024-04-10,3161,Brandy Murray,564,Desk Lamp,4,318.77,Cancelled
12542,2023-12-25,1729,David Smith,470,Monitor,7,231.79,Shipped
12543,2023-08-06,4517,Gary Fields,369,Travel Mug,7,310.86,Shipped
12544,2025-04-21,1664,Lisa Lawson,199,Yoga Mat,7,57.09,Cancelled
12545,2023-10-20,4459,Maria Hensley,255,Monitor,5,474.72,Shipped
12546,2024-10-07,3160,Andrea Mcclain,295,Notebook,10,319.23,Pending
12547,2025-05-22,4212,Jennifer Zimmerman,244,Bluetooth Speaker,1,52.02,Pending
12548,2025-03-25,1776,Dennis Beard,521,Laptop Stand,10,77.58,Shipped
12549,2024-04-24,1772,Brooke Miller,390,Yoga Mat,9,152.27,Pending
12550,2024-12-17,4487,Cynthia Berry,142,Pen Set,10,278.85,Cancelled
12551,2025-04-20,2817,Hunter Cannon,357,Yoga Mat,8,243.97,Shipped
12552,2023-08-16,1595,Angela Lamb,298,Tablet Case,5,434.3,Pending
12553,2023-10-23,1316,Lori Smith,139,Backpack,4,172.76,Cancelled
12554,2024-08-12,4814,Lindsey Rios,544,Tablet Case,9,66.39,Shipped
12555,2023-11-28,4635,Brett Ortiz,461,Bluetooth Speaker,6,62.15,Pending
12556,2023-09-22,2234,Robert Davis,312,Fitness Band,2,446.48,Pending
12557,2024-10-24,1680,Rebecca Cameron,535,Monitor,9,136.59,Pending
12558,2023-10-18,2073,Shannon Hansen,492,Headphones,4,190.31,Cancelled
12559,2024-10-28,3553,Hunter Hunter,583,Desk Lamp,2,25.59,Shipped
12560,2023-11-13,2323,Eric Mills,313,Desk Lamp,3,42.3,Cancelled
12561,2025-03-06,4886,Karen Morales,129,Laptop Stand,6,389.89,Shipped
12562,2024-01-06,2466,Sierra Patterson,408,Desk Organizer,9,366.43,Pending
12563,2024-12-03,1545,Ashley Barber,447,Smart Watch,1,13.32,Shipped
12564,2023-07-28,3225,Michelle Blair,446,Notebook,3,494.62,Pending
12565,2025-06-06,2921,Antonio Ellison,453,Fitness Band,3,423.37,Cancelled
12566,2024-02-14,3208,Diana Villarreal,521,Notebook,7,479.59,Cancelled
12567,2023-10-22,1631,Sherry Martinez,126,Headphones,4,441.17,Pending
12568,2023-10-29,2476,William Jones,444,Keyboard,1,145.88,Shipped
12569,2024-06-04,3538,David Obrien DVM,499,Smart Watch,5,326.48,Pending
12570,2025-03-13,2668,Justin Humphrey,576,Desk Lamp,10,450.4,Shipped
12571,2024-09-01,1732,Anthony Glover,204,Laptop Stand,3,446.75,Pending
12572,2023-12-17,1726,Jessica Cook,218,Notebook,9,412.81,Pending
12573,2024-12-28,3228,Michael Carter,132,Tablet Case,5,467.72,Cancelled
12574,2024-08-27,1138,Robert Cochran,131,Water Bottle,6,189.69,Cancelled
12575,2024-04-28,2964,Melanie Baker,253,Desk Lamp,4,366.64,Cancelled
12576,2024-03-16,1640,Jeremy Dyer,287,Tablet Case,9,340.28,Cancelled
12577,2024-01-29,1125,Kelsey Bell,570,Charger,8,480.11,Shipped
12578,2025-04-28,1306,Dr. Andrew Bowman DDS,254,Yoga Mat,6,30.39,Shipped
12579,2024-02-17,2845,Natasha Vance,287,Pen Set,7,87.73,Cancelled
12580,2025-03-01,3058,Kevin Perry,546,Mouse,3,453.15,Pending
12581,2025-01-26,4075,Cassandra Patterson,127,Monitor,5,232.24,Pending
12582,2023-08-05,3998,Rebekah Clark,417,Tablet Case,3,133.06,Pending
12583,2024-12-12,3655,Steven Lee,347,Charger,5,47.25,Shipped
12584,2024-04-27,1388,Kimberly Shields,466,USB Cable,2,206.71,Cancelled
12585,2023-07-11,2466,Michele Jensen,486,Water Bottle,4,157.2,Shipped
12586,2024-07-27,3563,Jeremy Alvarez,456,Bluetooth Speaker,4,401.51,Pending
12587,2025-06-17,2282,Jane Michael,353,Smart Watch,3,471.22,Pending
12588,2025-05-18,1761,Mr. Andrew Miller,387,Mouse,3,120.02,Cancelled
12589,2024-02-23,1627,Jennifer Vasquez,435,Notebook,6,15.79,Cancelled
12590,2024-03-27,4530,Victoria Evans,521,Headphones,9,188.42,Cancelled
12591,2023-09-10,1866,Denise Hudson,595,Keyboard,10,347.53,Cancelled
12592,2023-08-02,4276,Zachary Jennings,252,Backpack,7,102.73,Cancelled
12593,2025-02-11,2574,James Knox,447,Smart Watch,6,410.27,Cancelled
12594,2024-01-11,1891,Lauren Barnes,198,Fitness Band,4,213.25,Shipped
12595,2023-09-07,2379,Lori Hill,208,Monitor,10,236.28,Cancelled
12596,2023-07-22,3919,Nicole Bryant,321,Travel Mug,1,370.05,Cancelled
12597,2023-11-12,1598,Amanda Lawrence,592,Keyboard,9,122.45,Shipped
12598,2024-12-24,4576,Thomas Lowe,194,Coffee Maker,5,388.22,Cancelled
12599,2023-10-09,2978,Nicholas Patton,125,Pen Set,9,314.42,Pending
12600,2025-01-05,1995,Tara Clark,542,Travel Mug,4,238.15,Shipped
12601,2024-01-29,1067,Emily Estrada,289,Laptop Stand,5,208.78,Pending
12602,2024-10-26,4376,Catherine Hill,166,Headphones,5,214.67,Cancelled
12603,2024-02-24,1757,Gina Scott,157,Monitor,1,253.29,Pending
12604,2024-01-01,1393,Terry Harrison,391,Headphones,4,319.2,Cancelled
12605,2023-11-11,3179,Travis Lewis,279,Desk Organizer,1,145.13,Pending
12606,2025-07-02,4191,Victoria Sanchez,459,Monitor,8,373.69,Cancelled
12607,2023-12-10,4512,Randy Rowland,477,Fitness Band,1,156.23,Cancelled
12608,2025-04-01,4643,Ashley White,320,Pen Set,8,467.97,Cancelled
12609,2025-06-25,3166,Laura Gomez,507,Desk Lamp,7,395.61,Shipped
12610,2024-05-29,1082,Dustin Holland,139,Smart Watch,4,109.34,Cancelled
12611,2025-02-24,4216,Pamela Taylor,151,Travel Mug,3,179.45,Cancelled
12612,2024-10-24,3238,Willie Barnett,571,Headphones,2,67.24,Shipped
12613,2023-07-17,2374,Carol Travis,591,Travel Mug,2,336.17,Cancelled
12614,2023-08-19,1864,Mrs. Sherry Scott DDS,377,Bluetooth Speaker,3,298.15,Shipped
12615,2024-01-24,4434,Matthew Robinson,348,Travel Mug,4,123.14,Cancelled
12616,2025-02-10,3466,Tyler Moore,558,Headphones,7,162.02,Shipped
12617,2025-03-18,1128,Jessica Spencer,515,Smart Watch,9,317.14,Shipped
12618,2024-09-08,1804,Crystal Goodwin,170,Desk Lamp,7,393.92,Shipped
12619,2024-03-04,4193,Vincent Wilkins,457,Laptop Stand,1,462.53,Shipped
12620,2025-06-17,2423,Anita Carey,513,Notebook,10,63.03,Cancelled
12621,2024-11-10,3476,Phillip Jones,347,Desk Lamp,8,324.63,Shipped
12622,2023-12-01,1093,Lisa Vasquez,547,Laptop Stand,4,241.16,Pending
12623,2025-06-21,4369,Barbara Salinas,203,Travel Mug,10,440.83,Cancelled
12624,2024-10-24,3916,Christopher Hill,592,Monitor,2,340.63,Pending
12625,2024-03-28,3573,Cynthia Medina,462,Pen Set,2,408.1,Cancelled
12626,2024-05-01,2295,Leslie Walker,235,Smart Watch,7,199.8,Pending
12627,2024-02-25,2959,Mary Perkins,131,Tablet Case,10,392.83,Cancelled
12628,2025-01-25,4858,Maria Kerr,230,Mouse,3,135.14,Pending
12629,2024-09-14,3647,Jared Powell,577,Fitness Band,3,372.52,Pending
12630,2024-10-14,4610,Patrick Hendrix,331,Headphones,3,10.2,Pending
12631,2024-08-18,2539,Melissa Crosby,587,Bluetooth Speaker,1,289.41,Cancelled
12632,2024-08-03,4140,Kayla Stevens,523,Notebook,9,394.57,Pending
12633,2023-12-17,2484,Hector Simpson,204,Yoga Mat,6,55.73,Cancelled
12634,2025-03-14,4188,Jeffrey Willis,221,Charger,1,311.79,Cancelled
12635,2023-09-03,1983,Eric Marsh,255,Coffee Maker,7,122.13,Shipped
12636,2024-06-23,1465,Elizabeth Lara,212,Charger,7,453.35,Cancelled
12637,2024-11-25,2859,Colleen Price,240,Coffee Maker,10,239.97,Cancelled
12638,2025-06-14,4766,Michael Doyle,302,Smart Watch,10,499.14,Pending
12639,2025-02-25,2969,Michael Smith,243,Bluetooth Speaker,3,36.69,Shipped
12640,2023-11-21,3991,Eric Anderson MD,244,Smart Watch,2,288.94,Cancelled
12641,2025-03-28,3615,Kayla Crawford,108,Notebook,8,166.38,Pending
12642,2023-07-12,4325,Joy Thomas,552,Mouse,9,164.6,Shipped
12643,2024-11-21,3646,Aaron Figueroa,349,Water Bottle,8,171.52,Cancelled
12644,2025-07-02,1367,Hunter Randolph,590,Mouse,2,266.22,Pending
12645,2023-09-29,4644,Erin Wilson,331,Bluetooth Speaker,6,48.25,Cancelled
12646,2024-09-13,3359,Omar Underwood,445,Mouse,10,202.24,Pending
12647,2024-06-04,2162,Tracy Kemp,220,Desk Organizer,10,107.85,Cancelled
12648,2023-08-14,3103,Eric Dawson,275,Smart Watch,6,481.81,Pending
12649,2025-06-21,1570,Angela Brown,274,Laptop Stand,1,117.86,Pending
12650,2024-02-19,3734,Frank Frost,155,Tablet Case,2,175.75,Shipped
12651,2024-05-10,2269,Veronica Cameron,222,Monitor,5,31.22,Pending
12652,2024-11-04,2970,Reginald Martin,432,Monitor,3,445.6,Cancelled
12653,2024-01-31,4355,Kimberly Huang,390,Keyboard,2,360.76,Shipped
12654,2024-09-19,1575,Abigail Carter,545,Tablet Case,6,286.35,Pending
12655,2023-12-11,2703,Laurie Robinson,581,Smart Watch,5,477.89,Cancelled
12656,2024-06-08,2656,Laura Smith,356,Laptop Stand,2,254.5,Cancelled
12657,2024-06-13,2474,Carrie Porter,557,Smart Watch,4,185.55,Shipped
12658,2024-05-31,1764,Taylor Bates,275,Charger,1,283.16,Shipped
12659,2025-06-19,2198,Pamela Ferguson,304,Charger,3,188.93,Cancelled
12660,2024-12-14,3639,Phillip Underwood,176,Headphones,3,346.86,Cancelled
12661,2024-05-27,1747,Brenda Perkins,513,Smart Watch,4,263.78,Cancelled
12662,2023-11-18,1308,Melissa Higgins,351,Notebook,8,490.19,Shipped
12663,2024-03-07,3471,Cynthia Downs,210,Tablet Case,5,282.03,Shipped
12664,2025-01-12,2950,Shelby Campbell,474,Backpack,8,296.01,Shipped
12665,2024-12-22,1859,Michael Smith,448,Travel Mug,2,275.37,Shipped
12666,2025-04-02,2569,Mary Lopez,400,Headphones,1,458.78,Shipped
12667,2023-10-28,1924,Suzanne Kennedy,566,Travel Mug,8,37.12,Shipped
12668,2024-11-15,2286,Anna Doyle,324,Coffee Maker,8,162.22,Pending
12669,2024-10-15,2771,Suzanne Garcia,264,Charger,1,49.34,Shipped
12670,2024-06-26,1043,Melissa Stephens,363,Tablet Case,2,227.95,Shipped
12671,2024-03-24,4918,Charles Hernandez,231,Tablet Case,9,448.39,Cancelled
12672,2024-01-04,2441,Andrew Gross,237,Pen Set,9,48.75,Pending
12673,2024-10-09,3861,Erik Burgess,478,Charger,3,180.18,Shipped
12674,2024-05-07,2244,Debbie Barr,277,Travel Mug,6,161.3,Pending
12675,2024-09-28,4749,Gordon Stone,250,Headphones,5,447.31,Pending
12676,2023-11-25,3064,Daniel Perez,260,Monitor,8,48.05,Cancelled
12677,2023-10-23,1026,Karen Villarreal,532,Notebook,6,460.56,Cancelled
12678,2025-04-20,3122,Michael Oneill,269,Notebook,10,165.91,Pending
12679,2025-02-27,4871,Heather Khan,255,Bluetooth Speaker,8,279.09,Pending
12680,2025-05-14,4064,Samantha Armstrong,508,Keyboard,2,130.4,Shipped
12681,2025-06-28,2601,Michele Clayton,592,Desk Organizer,5,193.16,Shipped
12682,2023-09-02,4932,Diane Solomon,308,Bluetooth Speaker,2,104.97,Pending
12683,2024-07-12,3473,Tyler Olson,122,Notebook,10,313.21,Cancelled
12684,2024-01-02,1772,Richard Valenzuela,300,Mouse,2,402.05,Shipped
12685,2024-11-26,2596,Phillip Mitchell,530,Smart Watch,5,267.89,Pending
12686,2025-01-04,3587,Logan Morrison DVM,248,Bluetooth Speaker,8,108.03,Pending
12687,2025-04-22,1746,Daniel Nichols,148,Backpack,1,178.78,Shipped
12688,2023-12-31,4183,Alison Grant,163,Desk Lamp,2,426.22,Shipped
12689,2023-07-30,4517,Antonio Miller,320,Desk Organizer,9,245.7,Cancelled
12690,2025-03-09,2531,Sarah Smith,563,Charger,10,438.21,Cancelled
12691,2023-07-31,2924,Darlene Stark,141,USB Cable,5,35.41,Shipped
12692,2023-08-28,3756,Troy Avila,343,Tablet Case,6,471.11,Cancelled
12693,2024-08-17,4630,Kevin Castillo,359,Water Bottle,3,106.8,Cancelled
12694,2024-05-20,4899,Charles Sanchez,527,Pen Set,8,323.61,Shipped
12695,2024-09-19,1743,William Brown,311,Charger,3,124.65,Pending
12696,2024-06-04,3443,Maria Ellis,213,Bluetooth Speaker,2,351.38,Pending
12697,2024-01-07,1525,Tammy Hughes,189,Charger,10,64.91,Cancelled
12698,2025-06-14,4607,Bradley Payne,522,Travel Mug,8,257.86,Cancelled
12699,2024-10-15,2170,Lori Young,288,Bluetooth Speaker,3,147.88,Pending
12700,2025-01-02,3482,Michael Steele,491,Fitness Band,8,158.86,Shipped
12701,2024-03-07,1306,Noah May,371,Tablet Case,7,458.78,Shipped
12702,2023-12-03,1356,Yolanda Campos,546,Charger,1,345.24,Shipped
12703,2024-02-05,2783,Sarah Mckee,263,Yoga Mat,5,19.7,Pending
12704,2024-09-14,2714,Amy Griffin,290,Laptop Stand,8,285.3,Cancelled
12705,2023-11-16,1398,Damon Allen,121,Water Bottle,6,450.57,Shipped
12706,2024-04-18,4473,Bryan Tate,445,Tablet Case,1,269.5,Cancelled
12707,2025-05-26,4007,Tara Ellis,416,Backpack,5,251.77,Shipped
12708,2024-02-11,2062,Lori Nichols,600,Water Bottle,8,68.19,Pending
12709,2024-06-25,3617,Alexis Archer,330,Fitness Band,4,167.55,Shipped
12710,2024-02-01,4571,Shelby Collins,151,Water Bottle,2,221.05,Shipped
12711,2025-04-08,1892,Frank Chen,283,Water Bottle,3,129.0,Shipped
12712,2025-04-17,1115,Kelsey Mcneil,338,Pen Set,9,125.84,Pending
12713,2024-03-26,4873,Kaylee White,589,Travel Mug,10,140.9,Pending
12714,2025-06-17,3512,Vanessa Diaz,483,Desk Lamp,6,83.47,Cancelled
12715,2024-10-02,4301,Dr. Antonio Davis,541,Travel Mug,7,183.75,Shipped
12716,2024-12-10,4653,Heather Carter,552,Smart Watch,3,279.65,Pending
12717,2024-04-03,2199,Sharon Bell,374,Keyboard,5,437.49,Cancelled
12718,2024-08-24,3149,Connie Graham,302,Yoga Mat,8,156.97,Cancelled
12719,2024-04-13,1005,Destiny Bishop,118,Charger,1,265.57,Shipped
12720,2024-12-11,3695,Randall Gibson,385,Fitness Band,1,356.71,Pending
12721,2024-01-31,3364,Monica Watts,115,Charger,3,270.46,Cancelled
12722,2023-07-26,4102,Molly Bell,579,Water Bottle,10,39.61,Cancelled
12723,2024-08-03,4842,Jacob Gardner,484,Laptop Stand,7,215.8,Pending
12724,2024-09-15,4471,Julie Sullivan,200,Notebook,10,248.06,Shipped
12725,2025-02-15,4386,Rachel Dixon,246,Backpack,8,208.51,Cancelled
12726,2025-03-05,4919,Steven Schultz,492,Notebook,3,296.17,Pending
12727,2023-09-28,2437,Tina Johnson,126,Headphones,7,87.32,Cancelled
12728,2024-02-06,1600,Corey Perez,485,Backpack,3,16.07,Cancelled
12729,2024-09-09,4774,Todd Wilson,279,USB Cable,3,347.41,Pending
12730,2024-08-08,2343,April Hines,140,Desk Organizer,2,366.99,Pending
12731,2025-03-06,3579,Jessica Jones,256,Travel Mug,5,474.43,Pending
12732,2024-08-22,4542,Jonathan Martinez,295,Laptop Stand,3,128.54,Shipped
12733,2024-12-04,4245,Jennifer Schroeder,216,Coffee Maker,6,229.81,Pending
12734,2024-03-25,4995,Jodi Williams MD,240,Desk Lamp,6,156.21,Cancelled
12735,2024-07-24,2802,Elizabeth Taylor,174,Tablet Case,10,243.09,Cancelled
12736,2023-08-16,2430,Brittany Salazar,248,Bluetooth Speaker,3,45.17,Shipped
12737,2024-01-15,1148,David Wyatt,242,Fitness Band,2,438.99,Shipped
12738,2024-08-04,3931,Jamie Baker,551,USB Cable,6,313.54,Cancelled
12739,2024-08-28,4057,Jennifer West,283,Monitor,9,191.81,Pending
12740,2025-06-08,4054,Michelle Robertson,343,Fitness Band,9,95.23,Cancelled
12741,2024-03-21,3517,Melissa Lynch,119,Water Bottle,4,99.11,Pending
12742,2024-05-21,4332,Garrett Saunders,354,Yoga Mat,9,307.31,Pending
12743,2025-02-21,2100,Dawn Blair,214,Water Bottle,4,255.43,Cancelled
12744,2024-02-11,2653,John Berry,407,Pen Set,2,100.66,Shipped
12745,2023-10-20,3388,Mary Wells,536,Water Bottle,2,451.53,Shipped
12746,2023-08-11,3648,Amy Massey,413,Headphones,8,456.93,Shipped
12747,2024-11-01,1936,David Melendez,210,Bluetooth Speaker,9,424.16,Cancelled
12748,2025-04-04,3005,Jerry Greer,522,Backpack,6,24.97,Cancelled
12749,2025-01-21,2543,Bill Rogers,422,Pen Set,1,220.62,Shipped
12750,2025-02-16,3719,Janet Harrison,265,Tablet Case,2,127.37,Cancelled
12751,2024-06-27,3860,Henry Stevens,468,Charger,4,248.62,Shipped
12752,2025-01-06,3131,Tyler Wong,218,Tablet Case,8,196.1,Cancelled
12753,2024-01-14,4894,Anthony Fields,361,Smart Watch,10,285.31,Shipped
12754,2023-10-10,3461,Christina Wood,366,Fitness Band,6,68.44,Cancelled
12755,2024-11-03,4930,Robin Gray,169,Backpack,3,163.33,Pending
12756,2024-12-06,4109,Raymond Jones,422,USB Cable,8,265.42,Cancelled
12757,2024-08-14,3596,Joshua Allen,277,Smart Watch,5,151.85,Cancelled
12758,2025-04-11,4887,Shane Petty,337,Fitness Band,9,448.74,Cancelled
12759,2024-01-15,2660,Tamara Evans,220,Tablet Case,6,15.12,Shipped
12760,2024-11-11,1119,Jessica English,200,Keyboard,10,466.33,Cancelled
12761,2025-02-28,3396,Brian Sullivan,569,Mouse,7,347.0,Pending
12762,2023-10-10,4573,Robert Thomas,395,Tablet Case,4,412.15,Cancelled
12763,2024-05-21,3900,Stephen Brown,253,Smart Watch,2,74.05,Cancelled
12764,2024-01-03,1856,Megan Maldonado,569,Keyboard,7,358.98,Pending
12765,2023-12-04,3312,Todd Mccarty,454,Charger,3,26.13,Shipped
12766,2024-01-08,4705,Stephanie Pitts,318,Desk Lamp,9,34.17,Cancelled
12767,2023-08-16,2916,Kathryn Flowers,270,Bluetooth Speaker,9,317.8,Pending
12768,2024-05-24,2389,Heidi Obrien,514,Monitor,5,135.74,Pending
12769,2024-02-09,3131,Carrie Juarez,512,Yoga Mat,2,161.07,Shipped
12770,2025-05-20,2365,George Crane,283,Monitor,1,348.99,Shipped
12771,2024-07-06,3205,Garrett Cook,311,USB Cable,9,140.48,Cancelled
12772,2023-11-13,2645,Andrew Hawkins,518,Water Bottle,2,141.93,Pending
12773,2025-06-16,3822,Ryan Dillon,413,Yoga Mat,10,29.89,Cancelled
12774,2025-01-17,2642,Laura Hines,551,Water Bottle,2,338.89,Shipped
12775,2025-01-15,2973,Elizabeth Green,109,Fitness Band,1,124.7,Pending
12776,2025-05-27,3655,Benjamin Phillips,183,Desk Lamp,8,49.55,Pending
12777,2024-11-22,3396,William Escobar,418,Tablet Case,4,485.25,Pending
12778,2024-03-18,3245,Jeffrey Waller,175,Bluetooth Speaker,9,56.63,Cancelled
12779,2023-09-06,4759,Tommy Reid,232,Monitor,9,381.87,Cancelled
12780,2025-04-03,1141,Kelly Dennis,298,Desk Organizer,4,133.51,Shipped
12781,2024-11-11,2612,Kari Sanchez,148,Monitor,3,284.54,Pending
